POSTE;DATE;T;FF;DD;U;GLO
97424410;2011010100;16.0;0.0;0;;0
97424410;2011010101;14.8;0.0;0;;0
97424410;2011010102;13.5;0.0;0;;0
97424410;2011010103;12.7;0.0;0;;0
97424410;2011010104;11.6;0.0;0;;0
97424410;2011010105;11.0;0.0;0;;0
97424410;2011010106;10.5;0.0;0;;1
97424410;2011010107;11.0;0.0;0;;7
97424410;2011010108;20.0;1.0;220;;118
97424410;2011010109;23.1;2.0;230;;217
97424410;2011010110;24.9;2.0;200;;291
97424410;2011010111;25.5;2.0;210;;350
97424410;2011010112;26.2;3.0;210;;395
97424410;2011010113;23.3;3.0;230;;205
97424410;2011010114;22.1;2.0;200;;95
97424410;2011010115;22.5;2.0;230;;82
97424410;2011010116;21.6;2.0;240;;92
97424410;2011010117;21.4;2.0;210;;77
97424410;2011010118;19.8;2.0;270;;57
97424410;2011010119;18.7;1.0;260;;9
97424410;2011010120;18.5;0.0;0;;0
97424410;2011010121;18.5;0.0;0;;0
97424410;2011010122;18.3;1.0;80;;0
97424410;2011010123;17.6;1.0;50;;0
97424410;2011010200;15.9;0.0;0;;0
97424410;2011010201;15.4;0.0;0;;0
97424410;2011010202;14.8;0.0;0;;0
97424410;2011010203;14.1;0.0;0;;0
97424410;2011010204;13.8;0.0;0;;0
97424410;2011010205;13.4;0.0;0;;0
97424410;2011010206;13.2;0.0;0;;1
97424410;2011010207;13.8;0.0;0;;8
97424410;2011010208;21.4;1.0;190;;119
97424410;2011010209;24.0;2.0;220;;208
97424410;2011010210;25.3;3.0;200;;290
97424410;2011010211;24.9;3.0;230;;276
97424410;2011010212;25.8;2.0;200;;204
97424410;2011010213;27.0;4.0;220;;387
97424410;2011010214;26.8;2.0;240;;409
97424410;2011010215;26.2;2.0;220;;313
97424410;2011010216;26.2;3.0;220;;216
97424410;2011010217;24.5;3.0;210;;206
97424410;2011010218;21.7;2.0;240;;97
97424410;2011010219;19.9;1.0;270;;6
97424410;2011010220;18.6;1.0;260;;0
97424410;2011010221;18.6;0.0;0;;0
97424410;2011010222;18.7;0.0;0;;0
97424410;2011010223;18.5;0.0;0;;0
97424410;2011010300;18.4;0.0;0;;0
97424410;2011010301;17.6;0.0;0;;0
97424410;2011010302;17.0;0.0;0;;0
97424410;2011010303;15.8;0.0;0;;0
97424410;2011010304;15.3;0.0;0;;0
97424410;2011010305;14.6;0.0;0;;0
97424410;2011010306;14.2;0.0;0;;1
97424410;2011010307;14.6;0.0;0;;8
97424410;2011010308;21.2;2.0;190;;107
97424410;2011010309;23.5;2.0;230;;209
97424410;2011010310;23.9;3.0;220;;256
97424410;2011010311;23.1;3.0;220;;160
97424410;2011010312;24.5;3.0;230;;227
97424410;2011010313;24.3;4.0;240;;185
97424410;2011010314;22.1;2.0;280;;187
97424410;2011010315;23.8;2.0;230;;160
97424410;2011010316;25.3;2.0;240;;213
97424410;2011010317;24.5;2.0;220;;218
97424410;2011010318;22.7;2.0;240;;161
97424410;2011010319;19.6;2.0;250;;18
97424410;2011010320;19.0;1.0;320;;0
97424410;2011010321;18.5;0.0;0;;0
97424410;2011010322;17.5;1.0;30;;0
97424410;2011010323;16.4;1.0;360;;0
97424410;2011010400;15.5;0.0;0;;0
97424410;2011010401;14.9;0.0;0;;0
97424410;2011010402;14.3;0.0;0;;0
97424410;2011010403;14.0;0.0;0;;0
97424410;2011010404;13.3;0.0;0;;0
97424410;2011010405;13.6;1.0;170;;0
97424410;2011010406;14.0;1.0;70;;1
97424410;2011010407;15.8;1.0;100;;17
97424410;2011010408;19.8;1.0;330;;64
97424410;2011010409;21.2;2.0;210;;101
97424410;2011010410;24.4;2.0;230;;253
97424410;2011010411;24.7;3.0;200;;219
97424410;2011010412;23.5;1.0;240;;242
97424410;2011010413;21.8;2.0;240;;92
97424410;2011010414;16.9;1.0;80;;36
97424410;2011010415;18.1;2.0;230;;92
97424410;2011010416;21.2;0.0;0;;241
97424410;2011010417;20.1;0.0;0;;95
97424410;2011010418;18.6;1.0;360;;27
97424410;2011010419;17.6;1.0;360;;21
97424410;2011010420;17.1;1.0;10;;0
97424410;2011010421;15.9;0.0;0;;0
97424410;2011010422;15.1;0.0;0;;0
97424410;2011010423;14.4;0.0;0;;0
97424410;2011010500;13.9;0.0;0;;0
97424410;2011010501;13.4;0.0;0;;0
97424410;2011010502;12.8;0.0;0;;0
97424410;2011010503;12.7;0.0;0;;0
97424410;2011010504;12.2;0.0;0;;0
97424410;2011010505;11.9;0.0;0;;0
97424410;2011010506;11.9;0.0;0;;1
97424410;2011010507;12.2;0.0;0;;8
97424410;2011010508;18.7;0.0;0;;112
97424410;2011010509;22.0;0.0;0;;197
97424410;2011010510;24.1;2.0;210;;291
97424410;2011010511;24.3;3.0;210;;326
97424410;2011010512;22.7;3.0;210;;173
97424410;2011010513;23.2;3.0;220;;139
97424410;2011010514;22.3;3.0;220;;188
97424410;2011010515;24.1;3.0;210;;214
97424410;2011010516;23.6;3.0;230;;204
97424410;2011010517;22.6;3.0;220;;240
97424410;2011010518;20.4;2.0;240;;64
97424410;2011010519;18.9;1.0;270;;17
97424410;2011010520;17.8;0.0;0;;0
97424410;2011010521;17.1;0.0;0;;0
97424410;2011010522;16.6;0.0;0;;0
97424410;2011010523;15.7;0.0;0;;0
97424410;2011010600;14.9;1.0;70;;0
97424410;2011010601;14.4;0.0;0;;0
97424410;2011010602;14.0;0.0;0;;0
97424410;2011010603;13.6;0.0;0;;0
97424410;2011010604;13.1;0.0;0;;0
97424410;2011010605;12.7;0.0;0;;0
97424410;2011010606;12.4;0.0;0;;1
97424410;2011010607;13.0;0.0;0;;7
97424410;2011010608;20.0;0.0;0;;105
97424410;2011010609;22.9;0.0;0;;206
97424410;2011010610;24.9;2.0;230;;299
97424410;2011010611;24.3;2.0;190;;231
97424410;2011010612;23.4;3.0;190;;174
97424410;2011010613;23.6;3.0;230;;238
97424410;2011010614;21.3;2.0;230;;92
97424410;2011010615;19.2;2.0;330;;24
97424410;2011010616;17.7;1.0;240;;15
97424410;2011010617;17.0;2.0;310;;20
97424410;2011010618;16.3;1.0;360;;15
97424410;2011010619;16.4;1.0;120;;6
97424410;2011010620;16.1;0.0;0;;0
97424410;2011010621;15.3;0.0;0;;0
97424410;2011010622;14.4;0.0;0;;0
97424410;2011010623;13.6;0.0;0;;0
97424410;2011010700;13.3;0.0;0;;0
97424410;2011010701;12.9;1.0;80;;0
97424410;2011010702;12.9;0.0;0;;0
97424410;2011010703;12.4;0.0;0;;0
97424410;2011010704;12.0;0.0;0;;0
97424410;2011010705;11.8;0.0;0;;0
97424410;2011010706;11.6;0.0;0;;1
97424410;2011010707;12.0;0.0;0;;7
97424410;2011010708;18.1;0.0;0;;112
97424410;2011010709;21.6;0.0;0;;206
97424410;2011010710;23.6;1.0;230;;284
97424410;2011010711;25.3;3.0;200;;353
97424410;2011010712;25.7;3.0;220;;391
97424410;2011010713;23.3;2.0;230;;245
97424410;2011010714;22.5;3.0;210;;101
97424410;2011010715;22.9;3.0;220;;124
97424410;2011010716;21.0;2.0;240;;87
97424410;2011010717;20.4;1.0;220;;31
97424410;2011010718;20.4;1.0;340;;33
97424410;2011010719;18.8;0.0;0;;10
97424410;2011010720;16.8;0.0;0;;0
97424410;2011010721;15.6;0.0;0;;0
97424410;2011010722;14.8;0.0;0;;0
97424410;2011010723;14.0;0.0;0;;0
97424410;2011010800;13.4;0.0;0;;0
97424410;2011010801;13.0;0.0;0;;0
97424410;2011010802;12.7;0.0;0;;0
97424410;2011010803;12.2;0.0;0;;0
97424410;2011010804;11.8;0.0;0;;0
97424410;2011010805;11.6;0.0;0;;0
97424410;2011010806;11.3;0.0;0;;1
97424410;2011010807;11.8;0.0;0;;7
97424410;2011010808;20.1;0.0;0;;105
97424410;2011010809;22.7;1.0;250;;201
97424410;2011010810;24.3;2.0;250;;282
97424410;2011010811;24.7;2.0;200;;302
97424410;2011010812;23.9;2.0;210;;200
97424410;2011010813;22.1;2.0;200;;81
97424410;2011010814;20.7;1.0;280;;55
97424410;2011010815;19.5;2.0;230;;63
97424410;2011010816;18.9;1.0;320;;47
97424410;2011010817;19.3;1.0;340;;43
97424410;2011010818;20.0;2.0;260;;70
97424410;2011010819;19.0;0.0;0;;34
97424410;2011010820;18.1;0.0;0;;0
97424410;2011010821;16.4;0.0;0;;0
97424410;2011010822;15.5;0.0;0;;0
97424410;2011010823;14.8;0.0;0;;0
97424410;2011010900;14.2;0.0;0;;0
97424410;2011010901;13.6;0.0;0;;0
97424410;2011010902;13.0;0.0;0;;0
97424410;2011010903;12.5;0.0;0;;0
97424410;2011010904;12.1;0.0;;;0
97424410;2011010905;11.7;0.0;;;0
97424410;2011010906;11.6;0.0;;;1
97424410;2011010907;12.1;0.0;;;10
97424410;2011010908;19.2;0.0;0;;107
97424410;2011010909;22.9;0.0;0;;205
97424410;2011010910;24.0;3.0;220;;284
97424410;2011010911;25.5;2.0;200;;316
97424410;2011010912;25.2;2.0;230;;298
97424410;2011010913;25.6;3.0;220;;401
97424410;2011010914;25.0;4.0;240;;263
97424410;2011010915;23.4;3.0;220;;169
97424410;2011010916;23.0;2.0;220;;121
97424410;2011010917;21.6;2.0;250;;70
97424410;2011010918;21.7;1.0;280;;44
97424410;2011010919;20.0;1.0;240;;16
97424410;2011010920;18.4;1.0;360;;0
97424410;2011010921;17.1;0.0;0;;0
97424410;2011010922;16.5;0.0;0;;0
97424410;2011010923;15.8;0.0;0;;0
97424410;2011011000;15.3;0.0;0;;0
97424410;2011011001;14.8;0.0;0;;0
97424410;2011011002;14.4;0.0;0;;0
97424410;2011011003;13.9;0.0;0;;0
97424410;2011011004;13.5;0.0;0;;0
97424410;2011011005;13.1;0.0;0;;0
97424410;2011011006;13.0;0.0;0;;0
97424410;2011011007;13.6;0.0;0;;8
97424410;2011011008;21.0;0.0;0;;102
97424410;2011011009;24.0;0.0;0;;201
97424410;2011011010;25.1;2.0;250;;279
97424410;2011011011;24.9;3.0;220;;278
97424410;2011011012;26.4;2.0;220;;346
97424410;2011011013;25.7;3.0;190;;300
97424410;2011011014;24.7;4.0;230;;247
97424410;2011011015;26.1;3.0;220;;269
97424410;2011011016;25.3;2.0;240;;288
97424410;2011011017;24.6;2.0;230;;226
97424410;2011011018;22.7;2.0;230;;126
97424410;2011011019;20.1;1.0;250;;18
97424410;2011011020;19.1;0.0;0;;0
97424410;2011011021;17.9;1.0;20;;0
97424410;2011011022;17.1;0.0;0;;0
97424410;2011011023;16.5;0.0;0;;0
97424410;2011011100;16.3;1.0;30;;0
97424410;2011011101;16.7;0.0;0;;0
97424410;2011011102;15.8;0.0;0;;0
97424410;2011011103;15.2;0.0;0;;0
97424410;2011011104;15.0;0.0;0;;0
97424410;2011011105;14.6;0.0;0;;0
97424410;2011011106;14.5;0.0;0;;0
97424410;2011011107;15.1;0.0;0;;7
97424410;2011011108;22.0;0.0;0;;99
97424410;2011011109;22.2;0.0;0;;145
97424410;2011011110;23.7;0.0;0;;136
97424410;2011011111;22.8;0.0;0;;117
97424410;2011011112;23.4;4.0;60;;200
97424410;2011011113;24.4;3.0;80;;230
97424410;2011011114;25.9;2.0;110;;235
97424410;2011011115;27.5;3.0;200;;305
97424410;2011011116;24.7;2.0;210;;164
97424410;2011011117;25.0;2.0;210;;158
97424410;2011011118;22.5;1.0;230;;67
97424410;2011011119;20.9;0.0;0;;12
97424410;2011011120;20.2;1.0;70;;0
97424410;2011011121;19.9;2.0;60;;0
97424410;2011011122;20.0;4.0;40;;0
97424410;2011011123;19.8;1.0;10;;0
97424410;2011011200;19.0;0.0;0;;0
97424410;2011011201;18.1;0.0;0;;0
97424410;2011011202;17.6;0.0;0;;0
97424410;2011011203;16.9;0.0;0;;0
97424410;2011011204;15.8;0.0;0;;0
97424410;2011011205;15.5;0.0;0;;0
97424410;2011011206;16.8;0.0;0;;0
97424410;2011011207;19.7;2.0;90;;11
97424410;2011011208;21.1;0.0;0;;67
97424410;2011011209;22.2;0.0;0;;121
97424410;2011011210;21.9;1.0;300;;135
97424410;2011011211;20.5;0.0;0;;70
97424410;2011011212;22.7;1.0;190;;161
97424410;2011011213;25.1;2.0;230;;234
97424410;2011011214;27.4;2.0;220;;411
97424410;2011011215;24.2;2.0;250;;201
97424410;2011011216;24.4;2.0;230;;177
97424410;2011011217;23.6;2.0;190;;86
97424410;2011011218;21.9;2.0;250;;35
97424410;2011011219;21.1;1.0;220;;9
97424410;2011011220;21.2;4.0;80;;1
97424410;2011011221;20.2;5.0;70;;0
97424410;2011011222;19.6;0.0;0;;0
97424410;2011011223;19.3;3.0;100;;0
97424410;2011011300;18.8;0.0;0;;0
97424410;2011011301;18.1;0.0;0;;0
97424410;2011011302;16.9;0.0;0;;0
97424410;2011011303;16.7;0.0;0;;0
97424410;2011011304;16.5;1.0;300;;0
97424410;2011011305;16.1;1.0;20;;0
97424410;2011011306;15.8;1.0;80;;1
97424410;2011011307;15.5;0.0;0;;7
97424410;2011011308;21.1;0.0;0;;101
97424410;2011011309;23.4;0.0;0;;199
97424410;2011011310;24.5;1.0;250;;276
97424410;2011011311;25.5;2.0;210;;328
97424410;2011011312;26.2;2.0;240;;375
97424410;2011011313;26.0;2.0;240;;354
97424410;2011011314;25.6;2.0;210;;243
97424410;2011011315;23.8;2.0;260;;138
97424410;2011011316;23.4;2.0;260;;99
97424410;2011011317;22.6;1.0;240;;66
97424410;2011011318;23.3;2.0;230;;67
97424410;2011011319;20.4;1.0;250;;21
97424410;2011011320;19.4;1.0;210;;0
97424410;2011011321;19.0;2.0;220;;0
97424410;2011011322;18.2;2.0;50;;0
97424410;2011011323;17.7;1.0;330;;0
97424410;2011011400;18.5;1.0;350;;0
97424410;2011011401;17.6;0.0;0;;0
97424410;2011011402;19.6;5.0;60;;0
97424410;2011011403;17.1;1.0;30;;0
97424410;2011011404;15.1;0.0;0;;0
97424410;2011011405;14.1;0.0;0;;0
97424410;2011011406;14.1;0.0;0;;0
97424410;2011011407;14.4;0.0;0;;6
97424410;2011011408;19.6;0.0;0;;61
97424410;2011011409;20.9;1.0;260;;71
97424410;2011011410;24.6;1.0;240;;209
97424410;2011011411;25.8;2.0;210;;310
97424410;2011011412;26.2;2.0;260;;245
97424410;2011011413;25.6;2.0;280;;185
97424410;2011011414;27.8;2.0;200;;347
97424410;2011011415;28.1;3.0;210;;376
97424410;2011011416;26.9;3.0;260;;296
97424410;2011011417;25.4;2.0;250;;203
97424410;2011011418;24.1;2.0;260;;123
97424410;2011011419;20.7;1.0;210;;19
97424410;2011011420;19.7;1.0;180;;0
97424410;2011011421;19.5;1.0;330;;0
97424410;2011011422;18.8;0.0;0;;0
97424410;2011011423;18.0;0.0;0;;0
97424410;2011011500;17.6;1.0;340;;0
97424410;2011011501;18.0;1.0;340;;0
97424410;2011011502;19.0;1.0;140;;0
97424410;2011011503;18.8;1.0;360;;0
97424410;2011011504;17.8;1.0;250;;0
97424410;2011011505;19.8;2.0;130;;0
97424410;2011011506;21.4;6.0;340;;0
97424410;2011011507;20.9;4.0;100;;13
97424410;2011011508;23.1;1.0;220;;82
97424410;2011011509;25.3;1.0;240;;198
97424410;2011011510;26.9;1.0;190;;274
97424410;2011011511;27.8;3.0;220;;339
97424410;2011011512;27.3;3.0;220;;347
97424410;2011011513;28.5;3.0;190;;399
97424410;2011011514;27.0;3.0;220;;345
97424410;2011011515;28.9;3.0;210;;380
97424410;2011011516;28.3;3.0;230;;314
97424410;2011011517;28.6;2.0;230;;248
97424410;2011011518;26.2;3.0;230;;149
97424410;2011011519;22.6;1.0;230;;25
97424410;2011011520;21.0;1.0;270;;0
97424410;2011011521;19.7;1.0;320;;0
97424410;2011011522;18.8;0.0;0;;0
97424410;2011011523;18.3;0.0;0;;0
97424410;2011011600;17.4;1.0;20;;0
97424410;2011011601;16.9;0.0;0;;0
97424410;2011011602;16.5;0.0;0;;0
97424410;2011011603;15.6;0.0;;;0
97424410;2011011604;14.5;0.0;;;0
97424410;2011011605;14.1;0.0;;;0
97424410;2011011606;13.3;0.0;;;0
97424410;2011011607;13.0;0.0;;;6
97424410;2011011608;20.4;0.0;;;98
97424410;2011011609;24.9;1.0;220;;203
97424410;2011011610;26.3;2.0;210;;281
97424410;2011011611;27.5;1.0;230;;340
97424410;2011011612;27.7;2.0;220;;384
97424410;2011011613;27.1;3.0;210;;412
97424410;2011011614;25.5;2.0;230;;293
97424410;2011011615;23.8;2.0;240;;188
97424410;2011011616;24.0;2.0;210;;152
97424410;2011011617;23.4;2.0;250;;115
97424410;2011011618;22.3;1.0;270;;86
97424410;2011011619;20.6;0.0;0;;23
97424410;2011011620;19.5;1.0;100;;0
97424410;2011011621;18.8;1.0;340;;0
97424410;2011011622;18.4;0.0;0;;0
97424410;2011011623;17.4;0.0;0;;0
97424410;2011011700;17.4;1.0;360;;0
97424410;2011011701;17.1;0.0;0;;0
97424410;2011011702;17.6;0.0;0;;0
97424410;2011011703;16.9;0.0;0;;0
97424410;2011011704;16.9;0.0;0;;0
97424410;2011011705;16.7;0.0;0;;0
97424410;2011011706;17.6;0.0;0;;0
97424410;2011011707;18.2;0.0;0;;13
97424410;2011011708;20.4;0.0;0;;55
97424410;2011011709;24.2;0.0;0;;193
97424410;2011011710;24.6;0.0;0;;147
97424410;2011011711;25.9;3.0;210;;234
97424410;2011011712;25.2;3.0;230;;284
97424410;2011011713;20.8;0.0;0;;76
97424410;2011011714;21.8;0.0;0;;160
97424410;2011011715;21.4;0.0;0;;93
97424410;2011011716;21.7;0.0;0;;65
97424410;2011011717;23.2;3.0;250;;150
97424410;2011011718;22.1;2.0;200;;117
97424410;2011011719;20.0;0.0;0;;19
97424410;2011011720;18.9;0.0;0;;0
97424410;2011011721;17.5;0.0;0;;0
97424410;2011011722;17.3;0.0;0;;0
97424410;2011011723;16.6;0.0;;;0
97424410;2011011800;16.7;0.0;0;;0
97424410;2011011801;15.9;0.0;0;;0
97424410;2011011802;15.6;0.0;0;;0
97424410;2011011803;15.3;0.0;0;;0
97424410;2011011804;14.9;0.0;0;;0
97424410;2011011805;14.7;0.0;0;;0
97424410;2011011806;14.3;0.0;0;;0
97424410;2011011807;14.5;0.0;0;;8
97424410;2011011808;20.0;0.0;0;;81
97424410;2011011809;22.4;0.0;0;;202
97424410;2011011810;24.3;2.0;220;;255
97424410;2011011811;26.2;3.0;220;;372
97424410;2011011812;24.3;2.0;240;;242
97424410;2011011813;23.6;2.0;190;;153
97424410;2011011814;22.0;2.0;230;;143
97424410;2011011815;23.9;2.0;240;;232
97424410;2011011816;22.2;2.0;210;;77
97424410;2011011817;21.1;1.0;320;;83
97424410;2011011818;20.6;1.0;240;;44
97424410;2011011819;19.3;4.0;50;;8
97424410;2011011820;18.5;1.0;290;;0
97424410;2011011821;18.3;3.0;80;;0
97424410;2011011822;16.8;1.0;350;;0
97424410;2011011823;19.2;4.0;70;;0
97424410;2011011900;18.4;1.0;10;;0
97424410;2011011901;18.1;1.0;320;;0
97424410;2011011902;19.1;4.0;50;;0
97424410;2011011903;16.2;0.0;0;;0
97424410;2011011904;14.6;0.0;0;;0
97424410;2011011905;14.1;0.0;0;;0
97424410;2011011906;13.6;0.0;0;;0
97424410;2011011907;13.8;1.0;90;;6
97424410;2011011908;20.8;0.0;0;;92
97424410;2011011909;23.2;2.0;220;;197
97424410;2011011910;24.8;2.0;220;;276
97424410;2011011911;26.9;1.0;60;;342
97424410;2011011912;24.7;2.0;90;;235
97424410;2011011913;26.2;3.0;210;;347
97424410;2011011914;24.5;2.0;220;;243
97424410;2011011915;22.5;0.0;0;;180
97424410;2011011916;22.9;2.0;230;;125
97424410;2011011917;26.1;2.0;250;;211
97424410;2011011918;23.8;2.0;230;;145
97424410;2011011919;20.2;1.0;110;;20
97424410;2011011920;19.1;1.0;260;;0
97424410;2011011921;19.2;2.0;40;;0
97424410;2011011922;18.2;1.0;310;;0
97424410;2011011923;16.6;1.0;130;;0
97424410;2011012000;16.2;1.0;340;;0
97424410;2011012001;17.8;2.0;80;;0
97424410;2011012002;16.0;0.0;0;;0
97424410;2011012003;15.2;1.0;60;;0
97424410;2011012004;14.2;0.0;0;;0
97424410;2011012005;13.6;0.0;0;;0
97424410;2011012006;14.0;1.0;20;;0
97424410;2011012007;14.4;1.0;110;;6
97424410;2011012008;20.2;2.0;20;;88
97424410;2011012009;23.2;4.0;60;;198
97424410;2011012010;24.8;3.0;100;;279
97424410;2011012011;25.7;3.0;80;;342
97424410;2011012012;28.0;3.0;190;;402
97424410;2011012013;24.8;2.0;230;;285
97424410;2011012014;27.1;3.0;200;;378
97424410;2011012015;26.9;4.0;220;;350
97424410;2011012016;23.3;3.0;230;;185
97424410;2011012017;23.5;2.0;200;;117
97424410;2011012018;21.6;2.0;250;;75
97424410;2011012019;19.6;1.0;210;;11
97424410;2011012020;18.7;1.0;230;;0
97424410;2011012021;18.1;1.0;320;;0
97424410;2011012022;17.7;0.0;0;;0
97424410;2011012023;18.1;1.0;10;;0
97424410;2011012100;18.0;0.0;0;;0
97424410;2011012101;17.5;0.0;0;;0
97424410;2011012102;17.4;1.0;320;;0
97424410;2011012103;16.6;0.0;0;;0
97424410;2011012104;16.0;0.0;0;;0
97424410;2011012105;16.1;0.0;0;;0
97424410;2011012106;16.6;1.0;360;;0
97424410;2011012107;17.2;1.0;160;;12
97424410;2011012108;19.4;0.0;0;;44
97424410;2011012109;21.8;0.0;0;;114
97424410;2011012110;24.2;2.0;210;;233
97424410;2011012111;21.8;2.0;260;;107
97424410;2011012112;20.3;0.0;0;;55
97424410;2011012113;19.1;2.0;250;;57
97424410;2011012114;20.0;0.0;0;;88
97424410;2011012115;20.1;0.0;0;;72
97424410;2011012116;20.4;0.0;0;;73
97424410;2011012117;20.1;0.0;0;;46
97424410;2011012118;20.2;0.0;0;;52
97424410;2011012119;19.2;0.0;0;;10
97424410;2011012120;18.8;0.0;0;;0
97424410;2011012121;18.0;0.0;0;;0
97424410;2011012122;17.6;0.0;0;;0
97424410;2011012123;17.9;0.0;0;;0
97424410;2011012200;17.1;0.0;0;;0
97424410;2011012201;16.4;0.0;0;;0
97424410;2011012202;15.7;0.0;0;;0
97424410;2011012203;15.3;0.0;0;;0
97424410;2011012204;15.0;0.0;0;;0
97424410;2011012205;14.5;0.0;0;;0
97424410;2011012206;14.3;0.0;0;;0
97424410;2011012207;14.8;0.0;0;;10
97424410;2011012208;19.8;0.0;0;;90
97424410;2011012209;22.2;0.0;0;;182
97424410;2011012210;22.9;0.0;0;;199
97424410;2011012211;25.4;2.0;210;;330
97424410;2011012212;26.1;3.0;200;;383
97424410;2011012213;24.1;2.0;210;;266
97424410;2011012214;23.2;2.0;240;;186
97424410;2011012215;23.5;3.0;220;;175
97424410;2011012216;23.9;2.0;230;;181
97424410;2011012217;23.0;2.0;220;;112
97424410;2011012218;22.3;2.0;260;;78
97424410;2011012219;20.3;0.0;0;;22
97424410;2011012220;18.9;1.0;340;;0
97424410;2011012221;17.3;1.0;330;;0
97424410;2011012222;16.7;0.0;0;;0
97424410;2011012223;15.7;0.0;0;;0
97424410;2011012300;15.6;0.0;0;;0
97424410;2011012301;14.3;0.0;0;;0
97424410;2011012302;13.8;0.0;0;;0
97424410;2011012303;13.4;0.0;0;;0
97424410;2011012304;13.1;0.0;0;;0
97424410;2011012305;12.8;0.0;0;;0
97424410;2011012306;12.3;0.0;0;;0
97424410;2011012307;13.1;0.0;0;;11
97424410;2011012308;19.9;0.0;0;;85
97424410;2011012309;23.2;0.0;0;;197
97424410;2011012310;24.7;1.0;220;;264
97424410;2011012311;25.9;3.0;200;;342
97424410;2011012312;24.4;3.0;220;;314
97424410;2011012313;23.1;3.0;230;;224
97424410;2011012314;24.1;3.0;240;;206
97424410;2011012315;21.0;1.0;300;;63
97424410;2011012316;19.6;2.0;240;;25
97424410;2011012317;19.2;1.0;270;;41
97424410;2011012318;19.9;0.0;0;;47
97424410;2011012319;19.3;0.0;0;;18
97424410;2011012320;18.7;0.0;0;;0
97424410;2011012321;17.8;0.0;0;;0
97424410;2011012322;17.3;0.0;0;;0
97424410;2011012323;16.9;0.0;0;;0
97424410;2011012400;16.0;0.0;0;;0
97424410;2011012401;15.4;0.0;0;;0
97424410;2011012402;15.1;0.0;0;;0
97424410;2011012403;14.8;0.0;0;;0
97424410;2011012404;14.3;0.0;0;;0
97424410;2011012405;13.7;0.0;0;;0
97424410;2011012406;13.3;0.0;0;;0
97424410;2011012407;14.1;0.0;0;;6
97424410;2011012408;20.6;0.0;0;;84
97424410;2011012409;23.0;0.0;0;;186
97424410;2011012410;24.6;1.0;200;;270
97424410;2011012411;24.4;3.0;210;;253
97424410;2011012412;24.3;2.0;250;;251
97424410;2011012413;21.3;3.0;190;;131
97424410;2011012414;20.0;2.0;150;;128
97424410;2011012415;18.3;0.0;0;;21
97424410;2011012416;19.2;0.0;0;;66
97424410;2011012417;20.4;0.0;0;;107
97424410;2011012418;23.0;0.0;0;;150
97424410;2011012419;19.3;0.0;0;;20
97424410;2011012420;17.6;0.0;0;;0
97424410;2011012421;16.7;0.0;0;;0
97424410;2011012422;16.3;0.0;0;;0
97424410;2011012423;15.6;0.0;0;;0
97424410;2011012500;15.3;0.0;0;;0
97424410;2011012501;15.1;0.0;0;;0
97424410;2011012502;14.7;0.0;0;;0
97424410;2011012503;14.4;0.0;0;;0
97424410;2011012504;14.2;0.0;0;;0
97424410;2011012505;14.1;0.0;0;;0
97424410;2011012506;14.2;0.0;0;;0
97424410;2011012507;14.4;0.0;0;;6
97424410;2011012508;19.7;0.0;0;;84
97424410;2011012509;22.6;0.0;0;;190
97424410;2011012510;24.2;1.0;220;;276
97424410;2011012511;24.6;2.0;190;;278
97424410;2011012512;23.1;2.0;220;;211
97424410;2011012513;22.6;1.0;270;;128
97424410;2011012514;21.6;2.0;230;;93
97424410;2011012515;21.4;2.0;220;;98
97424410;2011012516;19.6;2.0;210;;28
97424410;2011012517;18.5;1.0;290;;14
97424410;2011012518;17.8;0.0;0;;17
97424410;2011012519;17.6;1.0;310;;10
97424410;2011012520;17.4;1.0;100;;0
97424410;2011012521;16.9;0.0;0;;0
97424410;2011012522;16.5;0.0;0;;0
97424410;2011012523;16.1;0.0;0;;0
97424410;2011012600;15.4;0.0;0;;0
97424410;2011012601;14.8;0.0;0;;0
97424410;2011012602;14.3;0.0;0;;0
97424410;2011012603;14.0;0.0;0;;0
97424410;2011012604;13.9;0.0;0;;0
97424410;2011012605;13.8;0.0;0;;0
97424410;2011012606;13.6;0.0;0;;0
97424410;2011012607;14.0;0.0;0;;8
97424410;2011012608;18.8;0.0;0;;84
97424410;2011012609;23.0;1.0;240;;191
97424410;2011012610;24.1;2.0;220;;270
97424410;2011012611;25.7;3.0;220;;327
97424410;2011012612;26.6;3.0;220;;400
97424410;2011012613;25.1;3.0;210;;281
97424410;2011012614;24.9;2.0;230;;244
97424410;2011012615;23.7;2.0;210;;126
97424410;2011012616;23.7;2.0;230;;144
97424410;2011012617;23.1;3.0;230;;108
97424410;2011012618;22.0;1.0;220;;72
97424410;2011012619;20.5;1.0;240;;19
97424410;2011012620;19.8;1.0;200;;0
97424410;2011012621;19.6;0.0;0;;0
97424410;2011012622;19.1;1.0;330;;0
97424410;2011012623;18.9;0.0;0;;0
97424410;2011012700;18.3;1.0;360;;0
97424410;2011012701;17.5;1.0;100;;0
97424410;2011012702;16.6;1.0;170;;0
97424410;2011012703;16.4;1.0;360;;0
97424410;2011012704;16.0;1.0;170;;0
97424410;2011012705;16.0;0.0;0;;0
97424410;2011012706;15.6;0.0;0;;0
97424410;2011012707;16.0;0.0;0;;7
97424410;2011012708;22.8;0.0;0;;81
97424410;2011012709;25.2;0.0;0;;169
97424410;2011012710;26.8;1.0;240;;266
