POSTE;DATE;T;FF;DD;U;GLO
97407520;2011010100;24,7;1,0;150;;0
97407520;2011010101;24,3;1,0;130;;0
97407520;2011010102;24,3;2,0;90;;0
97407520;2011010103;24,4;2,0;110;;0
97407520;2011010104;24,2;2,0;110;;0
97407520;2011010105;24,1;3,0;120;;0
97407520;2011010106;24,0;3,0;120;;1
97407520;2011010107;26,0;2,0;120;;32
97407520;2011010108;28,4;2,0;180;;116
97407520;2011010109;29,3;2,0;340;;206
97407520;2011010110;30,0;4,0;250;;281
97407520;2011010111;29,8;5,0;240;;341
97407520;2011010112;30,0;5,0;220;;362
97407520;2011010113;30,0;4,0;220;;391
97407520;2011010114;29,2;5,0;220;;222
97407520;2011010115;29,2;5,0;220;;286
97407520;2011010116;29,0;4,0;240;;168
97407520;2011010117;28,8;2,0;270;;110
97407520;2011010118;28,1;2,0;360;;25
97407520;2011010119;27,6;3,0;30;;12
97407520;2011010120;26,5;3,0;60;;0
97407520;2011010121;26,6;2,0;60;;0
97407520;2011010122;26,4;1,0;70;;0
97407520;2011010123;25,6;1,0;80;;0
97407520;2011010200;24,9;1,0;90;;0
97407520;2011010201;24,8;1,0;160;;0
97407520;2011010202;24,4;1,0;140;;0
97407520;2011010203;24,5;1,0;90;;0
97407520;2011010204;24,6;2,0;90;;0
97407520;2011010205;24,2;2,0;100;;0
97407520;2011010206;23,6;1,0;130;;1
97407520;2011010207;25,8;2,0;140;;30
97407520;2011010208;27,6;1,0;240;;104
97407520;2011010209;28,7;3,0;250;;187
97407520;2011010210;29,9;2,0;330;;267
97407520;2011010211;30,0;4,0;280;;281
97407520;2011010212;30,4;2,0;250;;315
97407520;2011010213;29,7;5,0;40;;176
97407520;2011010214;32,3;3,0;20;;242
97407520;2011010215;31,6;5,0;40;;309
97407520;2011010216;29,2;4,0;30;;115
97407520;2011010217;28,9;3,0;350;;49
97407520;2011010218;28,1;6,0;220;;21
97407520;2011010219;27,4;5,0;260;;17
97407520;2011010220;27,6;2,0;300;;0
97407520;2011010221;26,7;4,0;50;;0
97407520;2011010222;27,0;4,0;40;;0
97407520;2011010223;26,8;2,0;40;;0
97407520;2011010300;26,3;1,0;170;;0
97407520;2011010301;25,3;0,0;0;;0
97407520;2011010302;25,0;2,0;50;;0
97407520;2011010303;25,1;2,0;180;;0
97407520;2011010304;24,3;2,0;70;;0
97407520;2011010305;24,4;2,0;130;;0
97407520;2011010306;24,3;2,0;120;;1
97407520;2011010307;26,5;2,0;110;;32
97407520;2011010308;28,2;2,0;230;;111
97407520;2011010309;29,3;3,0;250;;194
97407520;2011010310;30,4;3,0;280;;273
97407520;2011010311;30,7;4,0;340;;335
97407520;2011010312;30,7;6,0;30;;374
97407520;2011010313;31,6;3,0;320;;381
97407520;2011010314;31,8;5,0;30;;337
97407520;2011010315;30,9;6,0;30;;286
97407520;2011010316;29,6;3,0;10;;102
97407520;2011010317;29,6;4,0;280;;170
97407520;2011010318;28,5;5,0;250;;44
97407520;2011010319;27,8;4,0;290;;14
97407520;2011010320;27,0;3,0;20;;0
97407520;2011010321;26,5;1,0;120;;0
97407520;2011010322;26,0;1,0;160;;0
97407520;2011010323;25,6;1,0;30;;0
97407520;2011010400;24,8;1,0;160;;0
97407520;2011010401;25,0;1,0;80;;0
97407520;2011010402;24,8;1,0;100;;0
97407520;2011010403;24,5;1,0;120;;0
97407520;2011010404;24,1;2,0;110;;0
97407520;2011010405;24,3;2,0;90;;0
97407520;2011010406;24,4;3,0;60;;1
97407520;2011010407;25,5;2,0;60;;19
97407520;2011010408;26,5;2,0;50;;39
97407520;2011010409;28,8;2,0;250;;102
97407520;2011010410;30,5;3,0;270;;268
97407520;2011010411;30,6;3,0;320;;310
97407520;2011010412;29,7;2,0;280;;309
97407520;2011010413;30,7;1,0;70;;143
97407520;2011010414;31,5;3,0;260;;259
97407520;2011010415;28,9;4,0;230;;269
97407520;2011010416;29,3;3,0;250;;186
97407520;2011010417;29,2;2,0;350;;164
97407520;2011010418;27,4;2,0;90;;91
97407520;2011010419;24,3;4,0;60;;52
97407520;2011010420;24,0;2,0;80;;1
97407520;2011010421;24,2;1,0;60;;0
97407520;2011010422;23,9;1,0;130;;0
97407520;2011010423;23,4;2,0;130;;0
97407520;2011010500;23,4;1,0;100;;0
97407520;2011010501;23,2;2,0;130;;0
97407520;2011010502;23,3;2,0;80;;0
97407520;2011010503;23,7;2,0;90;;0
97407520;2011010504;23,5;2,0;90;;0
97407520;2011010505;23,1;2,0;130;;0
97407520;2011010506;23,3;2,0;120;;1
97407520;2011010507;25,2;2,0;120;;28
97407520;2011010508;27,7;1,0;220;;108
97407520;2011010509;28,6;2,0;260;;201
97407520;2011010510;29,3;3,0;340;;276
97407520;2011010511;30,0;3,0;350;;335
97407520;2011010512;30,9;3,0;340;;383
97407520;2011010513;29,4;4,0;30;;317
97407520;2011010514;28,9;4,0;50;;130
97407520;2011010515;28,9;3,0;10;;101
97407520;2011010516;31,0;3,0;10;;234
97407520;2011010517;27,2;3,0;130;;120
97407520;2011010518;24,1;2,0;210;;22
97407520;2011010519;25,0;1,0;120;;24
97407520;2011010520;24,6;1,0;130;;1
97407520;2011010521;24,6;1,0;90;;0
97407520;2011010522;24,4;1,0;100;;0
97407520;2011010523;24,0;1,0;130;;0
97407520;2011010600;23,6;2,0;120;;0
97407520;2011010601;23,8;2,0;110;;0
97407520;2011010602;23,5;2,0;120;;0
97407520;2011010603;23,1;2,0;130;;0
97407520;2011010604;23,0;3,0;120;;0
97407520;2011010605;22,5;2,0;120;;0
97407520;2011010606;23,0;2,0;120;;1
97407520;2011010607;24,4;1,0;140;;26
97407520;2011010608;26,9;2,0;330;;108
97407520;2011010609;28,3;2,0;330;;191
97407520;2011010610;29,3;3,0;350;;274
97407520;2011010611;30,2;4,0;350;;336
97407520;2011010612;31,3;4,0;10;;375
97407520;2011010613;30,5;4,0;360;;364
97407520;2011010614;29,6;3,0;350;;215
97407520;2011010615;24,4;1,0;130;;36
97407520;2011010616;23,5;2,0;160;;34
97407520;2011010617;22,8;5,0;120;;27
97407520;2011010618;23,2;3,0;110;;18
97407520;2011010619;24,6;4,0;120;;13
97407520;2011010620;24,3;1,0;150;;0
97407520;2011010621;24,5;1,0;110;;0
97407520;2011010622;24,2;2,0;110;;0
97407520;2011010623;23,9;1,0;120;;0
97407520;2011010700;23,5;3,0;120;;0
97407520;2011010701;23,4;3,0;120;;0
97407520;2011010702;23,5;3,0;110;;0
97407520;2011010703;23,2;2,0;110;;0
97407520;2011010704;22,6;2,0;130;;0
97407520;2011010705;22,5;2,0;120;;0
97407520;2011010706;22,4;3,0;120;;0
97407520;2011010707;24,4;2,0;110;;24
97407520;2011010708;27,1;1,0;270;;108
97407520;2011010709;27,5;2,0;220;;198
97407520;2011010710;29,1;2,0;280;;274
97407520;2011010711;29,9;2,0;280;;304
97407520;2011010712;28,6;6,0;50;;176
97407520;2011010713;27,9;4,0;40;;95
97407520;2011010714;27,2;4,0;60;;111
97407520;2011010715;27,5;7,0;40;;131
97407520;2011010716;27,6;3,0;160;;135
97407520;2011010717;26,1;1,0;150;;49
97407520;2011010718;26,2;1,0;110;;15
97407520;2011010719;27,0;1,0;180;;13
97407520;2011010720;26,2;1,0;140;;0
97407520;2011010721;25,3;1,0;90;;0
97407520;2011010722;24,8;2,0;120;;0
97407520;2011010723;24,6;2,0;120;;0
97407520;2011010800;24,3;2,0;120;;0
97407520;2011010801;24,0;2,0;120;;0
97407520;2011010802;23,8;2,0;120;;0
97407520;2011010803;23,2;1,0;110;;0
97407520;2011010804;22,7;2,0;130;;0
97407520;2011010805;22,8;2,0;120;;0
97407520;2011010806;22,9;2,0;120;;0
97407520;2011010807;24,7;2,0;140;;22
97407520;2011010808;28,3;1,0;230;;106
97407520;2011010809;29,1;1,0;270;;197
97407520;2011010810;29,5;2,0;330;;268
97407520;2011010811;30,1;3,0;340;;331
97407520;2011010812;28,7;4,0;20;;218
97407520;2011010813;28,5;3,0;350;;158
97407520;2011010814;28,2;2,0;340;;197
97407520;2011010815;27,4;2,0;340;;84
97407520;2011010816;25,7;4,0;60;;63
97407520;2011010817;24,8;5,0;70;;43
97407520;2011010818;24,0;2,0;60;;14
97407520;2011010819;24,1;1,0;80;;5
97407520;2011010820;24,2;1,0;160;;0
97407520;2011010821;24,3;1,0;150;;0
97407520;2011010822;24,1;2,0;120;;0
97407520;2011010823;24,0;2,0;120;;0
97407520;2011010900;24,0;2,0;100;;0
97407520;2011010901;23,8;2,0;120;;0
97407520;2011010902;23,8;2,0;120;;0
97407520;2011010903;23,6;2,0;120;;0
97407520;2011010904;23,4;2,0;120;;0
97407520;2011010905;23,3;2,0;120;;0
97407520;2011010906;23,3;2,0;120;;1
97407520;2011010907;25,3;2,0;110;;24
97407520;2011010908;28,3;1,0;100;;103
97407520;2011010909;28,5;2,0;340;;173
97407520;2011010910;29,3;2,0;290;;245
97407520;2011010911;30,1;3,0;310;;332
97407520;2011010912;30,6;2,0;320;;375
97407520;2011010913;30,8;2,0;300;;337
97407520;2011010914;31,1;2,0;320;;361
97407520;2011010915;29,5;2,0;350;;118
97407520;2011010916;30,1;2,0;350;;125
97407520;2011010917;29,2;3,0;10;;68
97407520;2011010918;28,5;3,0;360;;51
97407520;2011010919;28,2;3,0;290;;32
97407520;2011010920;27,6;1,0;350;;0
97407520;2011010921;27,1;1,0;160;;0
97407520;2011010922;26,3;1,0;120;;0
97407520;2011010923;25,6;1,0;100;;0
97407520;2011011000;25,0;1,0;140;;0
97407520;2011011001;24,9;2,0;120;;0
97407520;2011011002;24,4;1,0;130;;0
97407520;2011011003;24,1;1,0;60;;0
97407520;2011011004;24,4;2,0;120;;0
97407520;2011011005;24,3;2,0;120;;0
97407520;2011011006;24,2;2,0;110;;0
97407520;2011011007;26,1;2,0;120;;21
97407520;2011011008;28,4;1,0;240;;101
97407520;2011011009;28,5;2,0;270;;137
97407520;2011011010;30,0;2,0;260;;250
97407520;2011011011;30,9;3,0;260;;328
97407520;2011011012;30,2;4,0;240;;369
97407520;2011011013;29,8;5,0;230;;318
97407520;2011011014;29,1;2,0;260;;169
97407520;2011011015;28,6;3,0;360;;78
97407520;2011011016;28,3;1,0;130;;65
97407520;2011011017;27,5;3,0;90;;67
97407520;2011011018;30,0;1,0;40;;122
97407520;2011011019;28,8;2,0;220;;45
97407520;2011011020;27,3;0,0;0;;0
97407520;2011011021;26,2;1,0;50;;0
97407520;2011011022;25,7;1,0;80;;0
97407520;2011011023;25,3;2,0;130;;0
97407520;2011011100;25,2;2,0;120;;0
97407520;2011011101;24,9;2,0;120;;0
97407520;2011011102;24,7;1,0;110;;0
97407520;2011011103;24,5;2,0;120;;0
97407520;2011011104;24,4;2,0;110;;0
97407520;2011011105;24,1;2,0;130;;0
97407520;2011011106;23,7;2,0;130;;0
97407520;2011011107;26,0;1,0;110;;19
97407520;2011011108;27,7;1,0;330;;95
97407520;2011011109;29,1;2,0;250;;189
97407520;2011011110;30,0;2,0;280;;268
97407520;2011011111;28,3;5,0;50;;164
97407520;2011011112;29,7;4,0;210;;126
97407520;2011011113;29,4;3,0;220;;161
97407520;2011011114;30,2;3,0;270;;165
97407520;2011011115;30,2;4,0;300;;235
97407520;2011011116;29,9;4,0;270;;202
97407520;2011011117;29,0;3,0;250;;81
97407520;2011011118;28,5;2,0;150;;47
97407520;2011011119;27,8;2,0;180;;19
97407520;2011011120;26,8;1,0;130;;0
97407520;2011011121;26,5;3,0;200;;0
97407520;2011011122;25,9;1,0;120;;0
97407520;2011011123;25,2;1,0;160;;0
97407520;2011011200;25,3;1,0;160;;0
97407520;2011011201;25,4;1,0;190;;0
97407520;2011011202;25,3;2,0;60;;0
97407520;2011011203;25,6;2,0;70;;0
97407520;2011011204;25,3;2,0;120;;0
97407520;2011011205;25,0;2,0;110;;0
97407520;2011011206;24,8;2,0;120;;0
97407520;2011011207;26,2;2,0;120;;18
97407520;2011011208;28,9;1,0;330;;101
97407520;2011011209;29,2;4,0;290;;171
97407520;2011011210;28,6;5,0;250;;174
97407520;2011011211;28,1;1,0;20;;72
97407520;2011011212;28,5;2,0;230;;182
97407520;2011011213;30,5;2,0;300;;291
97407520;2011011214;31,4;4,0;40;;277
97407520;2011011215;29,6;8,0;220;;143
97407520;2011011216;28,9;8,0;220;;180
97407520;2011011217;28,5;5,0;230;;83
97407520;2011011218;28,0;2,0;280;;30
97407520;2011011219;27,7;2,0;300;;11
97407520;2011011220;27,5;1,0;110;;0
97407520;2011011221;26,9;1,0;130;;0
97407520;2011011222;26,2;1,0;340;;0
97407520;2011011223;27,0;3,0;230;;0
97407520;2011011300;26,2;1,0;110;;0
97407520;2011011301;25,8;2,0;50;;0
97407520;2011011302;25,9;2,0;110;;0
97407520;2011011303;25,4;2,0;70;;0
97407520;2011011304;24,8;1,0;130;;0
97407520;2011011305;24,9;3,0;70;;0
97407520;2011011306;24,8;3,0;130;;0
97407520;2011011307;26,8;2,0;120;;22
97407520;2011011308;29,4;1,0;120;;99
97407520;2011011309;29,9;3,0;350;;188
97407520;2011011310;31,7;4,0;30;;258
97407520;2011011311;30,7;6,0;30;;294
97407520;2011011312;32,4;2,0;20;;214
97407520;2011011313;32,4;4,0;270;;340
97407520;2011011314;30,7;5,0;240;;326
97407520;2011011315;31,0;4,0;270;;176
97407520;2011011316;30,1;2,0;270;;115
97407520;2011011317;29,9;2,0;260;;103
97407520;2011011318;30,1;2,0;260;;68
97407520;2011011319;28,4;3,0;210;;24
97407520;2011011320;27,5;1,0;190;;0
97407520;2011011321;26,7;1,0;160;;0
97407520;2011011322;26,4;1,0;120;;0
97407520;2011011323;26,0;1,0;80;;0
97407520;2011011400;25,6;1,0;60;;0
97407520;2011011401;25,2;2,0;110;;0
97407520;2011011402;25,2;2,0;130;;0
97407520;2011011403;24,6;2,0;130;;0
97407520;2011011404;24,5;1,0;70;;0
97407520;2011011405;24,6;2,0;120;;0
97407520;2011011406;24,7;3,0;120;;0
97407520;2011011407;26,5;3,0;110;;18
97407520;2011011408;29,6;2,0;120;;98
97407520;2011011409;30,1;1,0;260;;127
97407520;2011011410;31,3;3,0;330;;182
97407520;2011011411;30,0;7,0;250;;281
97407520;2011011412;30,9;5,0;280;;366
97407520;2011011413;32,7;4,0;300;;406
97407520;2011011414;33,0;2,0;350;;269
97407520;2011011415;32,9;3,0;230;;341
97407520;2011011416;31,9;6,0;30;;270
97407520;2011011417;32,5;3,0;320;;186
97407520;2011011418;31,0;6,0;210;;112
97407520;2011011419;28,8;4,0;210;;24
97407520;2011011420;28,0;2,0;300;;0
97407520;2011011421;27,2;1,0;160;;0
97407520;2011011422;26,6;1,0;90;;0
97407520;2011011423;26,2;1,0;30;;0
97407520;2011011500;26,3;2,0;200;;0
97407520;2011011501;26,6;2,0;320;;0
97407520;2011011502;27,0;1,0;40;;0
97407520;2011011503;26,0;1,0;70;;0
97407520;2011011504;26,0;2,0;140;;0
97407520;2011011505;25,7;1,0;100;;0
97407520;2011011506;25,8;2,0;110;;1
97407520;2011011507;26,9;1,0;90;;20
97407520;2011011508;29,3;3,0;340;;98
97407520;2011011509;30,3;5,0;290;;191
97407520;2011011510;29,7;6,0;240;;264
97407520;2011011511;31,3;3,0;260;;323
97407520;2011011512;31,4;3,0;240;;366
97407520;2011011513;33,0;3,0;240;;376
97407520;2011011514;33,8;5,0;270;;367
97407520;2011011515;32,2;5,0;260;;329
97407520;2011011516;32,1;4,0;260;;272
97407520;2011011517;31,4;4,0;250;;196
97407520;2011011518;31,1;2,0;260;;109
97407520;2011011519;29,4;2,0;220;;30
97407520;2011011520;28,6;1,0;260;;0
97407520;2011011521;27,8;1,0;250;;0
97407520;2011011522;27,1;1,0;250;;0
97407520;2011011523;26,9;1,0;180;;0
97407520;2011011600;26,5;2,0;30;;0
97407520;2011011601;26,4;2,0;50;;0
97407520;2011011602;25,6;1,0;110;;0
97407520;2011011603;25,2;1,0;110;;0
97407520;2011011604;25,2;2,0;70;;0
97407520;2011011605;25,0;2,0;110;;0
97407520;2011011606;25,3;2,0;100;;0
97407520;2011011607;26,8;2,0;110;;18
97407520;2011011608;29,8;1,0;70;;94
97407520;2011011609;30,0;3,0;20;;165
97407520;2011011610;31,3;5,0;20;;265
97407520;2011011611;31,2;6,0;30;;327
97407520;2011011612;30,9;7,0;40;;365
97407520;2011011613;32,1;6,0;30;;376
97407520;2011011614;30,1;4,0;30;;240
97407520;2011011615;30,0;2,0;260;;88
97407520;2011011616;29,5;3,0;240;;93
97407520;2011011617;28,6;2,0;40;;70
97407520;2011011618;27,4;3,0;20;;31
97407520;2011011619;27,6;1,0;20;;18
97407520;2011011620;27,4;2,0;40;;0
97407520;2011011621;26,9;0,0;0;;0
97407520;2011011622;26,3;1,0;50;;0
97407520;2011011623;25,8;1,0;60;;0
97407520;2011011700;25,4;2,0;60;;0
97407520;2011011701;24,7;0,0;0;;0
97407520;2011011702;24,6;1,0;50;;0
97407520;2011011703;24,7;1,0;80;;0
97407520;2011011704;24,9;1,0;70;;0
97407520;2011011705;25,4;3,0;50;;0
97407520;2011011706;24,8;2,0;100;;0
97407520;2011011707;25,8;3,0;60;;12
97407520;2011011708;27,4;5,0;50;;48
97407520;2011011709;30,7;2,0;60;;150
97407520;2011011710;30,5;7,0;50;;260
97407520;2011011711;30,4;8,0;40;;327
97407520;2011011712;29,0;6,0;40;;136
97407520;2011011713;28,8;7,0;40;;121
97407520;2011011714;27,3;7,0;60;;136
97407520;2011011715;23,8;4,0;40;;29
97407520;2011011716;24,6;1,0;50;;31
97407520;2011011717;25,7;1,0;150;;46
97407520;2011011718;27,9;2,0;210;;101
97407520;2011011719;26,8;2,0;200;;32
97407520;2011011720;25,7;0,0;0;;0
97407520;2011011721;24,9;2,0;120;;0
97407520;2011011722;24,8;2,0;70;;0
97407520;2011011723;24,9;2,0;100;;0
97407520;2011011800;25,0;2,0;120;;0
97407520;2011011801;24,5;1,0;100;;0
97407520;2011011802;24,0;1,0;120;;0
97407520;2011011803;24,1;3,0;120;;0
97407520;2011011804;24,0;2,0;120;;0
97407520;2011011805;24,0;3,0;120;;0
97407520;2011011806;23,6;2,0;120;;0
97407520;2011011807;25,3;2,0;120;;17
97407520;2011011808;27,5;2,0;50;;76
97407520;2011011809;28,7;2,0;350;;165
97407520;2011011810;29,9;3,0;350;;238
97407520;2011011811;30,4;3,0;330;;239
97407520;2011011812;30,8;4,0;30;;314
97407520;2011011813;31,8;6,0;30;;370
97407520;2011011814;30,6;4,0;210;;243
97407520;2011011815;27,9;3,0;150;;113
97407520;2011011816;27,3;1,0;190;;47
97407520;2011011817;27,2;1,0;210;;35
97407520;2011011818;27,0;1,0;220;;26
97407520;2011011819;26,5;1,0;330;;6
97407520;2011011820;25,3;1,0;20;;0
97407520;2011011821;24,7;2,0;130;;0
97407520;2011011822;24,5;2,0;110;;0
97407520;2011011823;24,2;1,0;120;;0
97407520;2011011900;23,9;1,0;90;;0
97407520;2011011901;23,8;1,0;40;;0
97407520;2011011902;24,0;1,0;60;;0
97407520;2011011903;24,2;2,0;120;;0
97407520;2011011904;24,1;2,0;120;;0
97407520;2011011905;23,7;2,0;100;;0
97407520;2011011906;23,5;1,0;90;;0
97407520;2011011907;24,5;1,0;70;;15
97407520;2011011908;27,2;2,0;20;;90
97407520;2011011909;28,8;3,0;260;;188
97407520;2011011910;30,0;3,0;260;;264
97407520;2011011911;30,1;4,0;270;;325
97407520;2011011912;29,7;5,0;230;;367
97407520;2011011913;30,5;4,0;230;;313
97407520;2011011914;32,1;2,0;310;;360
97407520;2011011915;30,1;6,0;220;;204
97407520;2011011916;29,1;5,0;210;;54
97407520;2011011917;28,8;5,0;220;;52
97407520;2011011918;28,6;3,0;270;;74
97407520;2011011919;27,8;3,0;260;;9
97407520;2011011920;26,9;1,0;240;;0
97407520;2011011921;26,5;1,0;90;;0
97407520;2011011922;26,3;2,0;60;;0
97407520;2011011923;25,6;2,0;60;;0
97407520;2011012000;25,0;2,0;60;;0
97407520;2011012001;25,0;2,0;80;;0
97407520;2011012002;24,5;2,0;120;;0
97407520;2011012003;24,4;2,0;100;;0
97407520;2011012004;24,6;2,0;120;;0
97407520;2011012005;24,0;2,0;130;;0
97407520;2011012006;24,1;2,0;90;;0
97407520;2011012007;25,3;1,0;130;;13
97407520;2011012008;28,2;1,0;260;;90
97407520;2011012009;29,7;3,0;270;;185
97407520;2011012010;29,8;5,0;250;;262
97407520;2011012011;30,7;5,0;260;;330
97407520;2011012012;29,4;4,0;230;;257
97407520;2011012013;31,2;3,0;250;;339
97407520;2011012014;31,1;4,0;210;;244
97407520;2011012015;29,9;2,0;290;;187
97407520;2011012016;30,2;7,0;50;;116
97407520;2011012017;30,0;6,0;50;;129
97407520;2011012018;29,4;5,0;40;;75
97407520;2011012019;28,7;3,0;310;;10
97407520;2011012020;27,9;6,0;240;;0
97407520;2011012021;27,5;3,0;350;;0
97407520;2011012022;27,1;1,0;70;;0
97407520;2011012023;26,7;1,0;80;;0
97407520;2011012100;26,1;1,0;50;;0
97407520;2011012101;26,3;3,0;60;;0
97407520;2011012102;26,5;6,0;40;;0
97407520;2011012103;26,4;5,0;40;;0
97407520;2011012104;26,3;2,0;80;;0
97407520;2011012105;24,7;1,0;110;;0
97407520;2011012106;26,4;3,0;260;;0
97407520;2011012107;26,2;2,0;110;;13
97407520;2011012108;27,8;1,0;310;;56
97407520;2011012109;28,6;6,0;40;;135
97407520;2011012110;28,3;5,0;40;;154
97407520;2011012111;28,9;9,0;40;;264
97407520;2011012112;26,4;6,0;30;;81
97407520;2011012113;28,3;2,0;80;;104
97407520;2011012114;28,0;2,0;160;;121
97407520;2011012115;27,4;2,0;220;;75
97407520;2011012116;28,2;2,0;230;;122
97407520;2011012117;27,8;3,0;60;;66
97407520;2011012118;27,2;3,0;50;;30
97407520;2011012119;26,6;2,0;50;;10
97407520;2011012120;26,0;2,0;120;;0
97407520;2011012121;25,5;1,0;90;;0
97407520;2011012122;25,5;2,0;90;;0
97407520;2011012123;25,5;1,0;140;;0
97407520;2011012200;24,5;2,0;70;;0
97407520;2011012201;24,4;1,0;140;;0
97407520;2011012202;24,0;2,0;120;;0
97407520;2011012203;23,8;2,0;120;;0
97407520;2011012204;24,2;2,0;110;;0
97407520;2011012205;24,1;2,0;80;;0
97407520;2011012206;24,0;1,0;100;;0
97407520;2011012207;25,6;2,0;80;;19
97407520;2011012208;27,6;2,0;340;;87
97407520;2011012209;29,6;2,0;300;;188
97407520;2011012210;30,2;3,0;270;;154
97407520;2011012211;30,2;6,0;40;;205
97407520;2011012212;30,0;8,0;40;;380
97407520;2011012213;29,8;8,0;30;;286
97407520;2011012214;29,4;6,0;40;;158
97407520;2011012215;31,1;4,0;30;;165
97407520;2011012216;28,5;7,0;230;;125
97407520;2011012217;28,7;4,0;230;;73
97407520;2011012218;29,5;3,0;10;;118
97407520;2011012219;27,9;1,0;10;;29
97407520;2011012220;26,9;1,0;210;;0
97407520;2011012221;26,1;1,0;150;;0
97407520;2011012222;25,7;1,0;100;;0
97407520;2011012223;25,6;2,0;110;;0
97407520;2011012300;25,0;1,0;70;;0
97407520;2011012301;24,8;2,0;100;;0
97407520;2011012302;24,1;2,0;140;;0
97407520;2011012303;23,2;2,0;120;;0
97407520;2011012304;23,4;2,0;80;;0
97407520;2011012305;23,8;2,0;110;;0
97407520;2011012306;23,5;2,0;100;;0
97407520;2011012307;24,6;2,0;100;;12
97407520;2011012308;27,5;1,0;170;;64
97407520;2011012309;29,0;2,0;270;;151
97407520;2011012310;30,6;2,0;290;;212
97407520;2011012311;31,0;5,0;50;;244
97407520;2011012312;31,4;6,0;30;;328
97407520;2011012313;30,7;4,0;30;;285
97407520;2011012314;29,5;3,0;20;;112
97407520;2011012315;29,6;2,0;30;;93
97407520;2011012316;30,0;2,0;140;;77
97407520;2011012317;29,5;3,0;240;;107
97407520;2011012318;28,9;4,0;250;;68
97407520;2011012319;27,9;2,0;210;;20
97407520;2011012320;27,6;1,0;210;;0
97407520;2011012321;26,9;1,0;170;;0
97407520;2011012322;26,5;1,0;100;;0
97407520;2011012323;25,9;1,0;80;;0
97407520;2011012400;25,2;1,0;130;;0
97407520;2011012401;24,9;1,0;120;;0
97407520;2011012402;24,8;2,0;120;;0
97407520;2011012403;24,5;2,0;110;;0
97407520;2011012404;24,4;2,0;110;;0
97407520;2011012405;24,2;2,0;120;;0
97407520;2011012406;24,2;2,0;90;;0
97407520;2011012407;24,8;2,0;100;;6
97407520;2011012408;28,3;1,0;150;;87
97407520;2011012409;29,3;2,0;340;;174
97407520;2011012410;31,2;3,0;20;;248
97407520;2011012411;30,9;6,0;40;;322
97407520;2011012412;29,8;7,0;40;;280
97407520;2011012413;28,7;3,0;160;;196
97407520;2011012414;30,2;2,0;100;;216
97407520;2011012415;27,6;4,0;110;;57
97407520;2011012416;29,0;3,0;50;;82
97407520;2011012417;27,8;3,0;30;;91
97407520;2011012418;28,1;1,0;360;;47
97407520;2011012419;27,7;3,0;230;;17
97407520;2011012420;27,0;3,0;210;;0
97407520;2011012421;26,1;3,0;50;;0
97407520;2011012422;25,9;2,0;80;;0
97407520;2011012423;25,1;1,0;80;;0
97407520;2011012500;24,8;1,0;110;;0
97407520;2011012501;24,5;2,0;140;;0
97407520;2011012502;24,5;1,0;80;;0
97407520;2011012503;24,1;1,0;120;;0
97407520;2011012504;23,7;1,0;140;;0
97407520;2011012505;24,4;2,0;120;;0
97407520;2011012506;24,6;2,0;130;;0
97407520;2011012507;24,9;1,0;130;;11
97407520;2011012508;28,0;1,0;300;;87
97407520;2011012509;29,1;2,0;310;;164
97407520;2011012510;30,1;2,0;280;;255
97407520;2011012511;30,1;8,0;40;;314
97407520;2011012512;30,8;7,0;30;;355
97407520;2011012513;29,2;8,0;40;;321
97407520;2011012514;29,2;9,0;30;;230
97407520;2011012515;28,9;8,0;40;;232
97407520;2011012516;28,3;8,0;30;;135
97407520;2011012517;28,1;7,0;40;;103
97407520;2011012518;27,3;5,0;50;;30
97407520;2011012519;27,5;3,0;200;;4
97407520;2011012520;26,8;1,0;320;;0
97407520;2011012521;27,0;2,0;260;;0
97407520;2011012522;26,6;3,0;220;;0
97407520;2011012523;25,6;1,0;140;;0
97407520;2011012600;24,8;1,0;120;;0
97407520;2011012601;24,4;1,0;120;;0
97407520;2011012602;24,1;1,0;120;;0
97407520;2011012603;24,0;1,0;160;;0
97407520;2011012604;23,8;1,0;120;;0
97407520;2011012605;23,5;1,0;130;;0
97407520;2011012606;23,2;1,0;180;;0
97407520;2011012607;24,2;0,0;0;;10
97407520;2011012608;28,0;2,0;200;;86
97407520;2011012609;29,4;4,0;220;;180
97407520;2011012610;28,9;7,0;230;;258
97407520;2011012611;29,4;7,0;230;;318
97407520;2011012612;29,8;8,0;230;;359
97407520;2011012613;30,0;8,0;230;;372
97407520;2011012614;30,0;8,0;230;;336
97407520;2011012615;29,8;8,0;230;;329
97407520;2011012616;29,6;8,0;230;;273
97407520;2011012617;29,3;8,0;230;;193
97407520;2011012618;29,1;7,0;220;;108
97407520;2011012619;28,2;5,0;250;;39
97407520;2011012620;27,9;3,0;260;;0
97407520;2011012621;27,6;2,0;300;;0
97407520;2011012622;27,4;2,0;320;;0
97407520;2011012623;26,5;1,0;30;;0
97407520;2011012700;26,5;2,0;60;;0
97407520;2011012701;26,5;3,0;70;;0
97407520;2011012702;26,5;3,0;70;;0
97407520;2011012703;26,3;2,0;60;;0
97407520;2011012704;26,3;3,0;60;;0
97407520;2011012705;26,0;2,0;70;;0
97407520;2011012706;25,7;2,0;60;;0
97407520;2011012707;27,0;4,0;60;;13
97407520;2011012708;28,7;7,0;40;;85
97407520;2011012709;29,7;8,0;30;;175
97407520;2011012710;30,7;9,0;40;;266
