"date";"value"
"1";"2017-05-01 00:01:00";3.524
"2";"2017-05-01 00:02:00";3.412
"3";"2017-05-01 00:03:00";0.895
"4";"2017-05-01 00:04:00";3.58
"5";"2017-05-01 00:05:00";3.356
"6";"2017-05-01 00:06:00";3.356
"7";"2017-05-01 00:07:00";3.468
"8";"2017-05-01 00:08:00";0.839
"9";"2017-05-01 00:09:00";3.3
"10";"2017-05-01 00:10:00";3.412
"11";"2017-05-01 00:11:00";3.356
"12";"2017-05-01 00:12:00";3.468
"13";"2017-05-01 00:13:00";3.524
"14";"2017-05-01 00:14:00";3.412
"15";"2017-05-01 00:15:00";0.839
"16";"2017-05-01 00:16:00";3.188
"17";"2017-05-01 00:17:00";3.468
"18";"2017-05-01 00:18:00";3.412
"19";"2017-05-01 00:19:00";3.3
"20";"2017-05-01 00:20:00";5.762
"21";"2017-05-01 00:21:00";0.951
"22";"2017-05-01 00:22:00";3.412
"23";"2017-05-01 00:23:00";3.468
"24";"2017-05-01 00:24:00";1.566
"25";"2017-05-01 00:25:00";3.468
"26";"2017-05-01 00:26:00";5.929
"27";"2017-05-01 00:27:00";0.783
"28";"2017-05-01 00:28:00";3.412
"29";"2017-05-01 00:29:00";3.3
"30";"2017-05-01 00:30:00";3.356
"31";"2017-05-01 00:31:00";5.873
"32";"2017-05-01 00:32:00";3.468
"33";"2017-05-01 00:33:00";3.58
"34";"2017-05-01 00:34:00";3.244
"35";"2017-05-01 00:35:00";3.58
"36";"2017-05-01 00:36:00";3.468
"37";"2017-05-01 00:37:00";5.929
"38";"2017-05-01 00:38:00";0.839
"39";"2017-05-01 00:39:00";5.873
"40";"2017-05-01 00:40:00";0.783
"41";"2017-05-01 00:41:00";1.566
"42";"2017-05-01 00:42:00";5.929
"43";"2017-05-01 00:43:00";0.839
"44";"2017-05-01 00:44:00";3.524
"45";"2017-05-01 00:45:00";3.412
"46";"2017-05-01 00:46:00";5.929
"47";"2017-05-01 00:47:00";0.895
"48";"2017-05-01 00:48:00";1.007
"49";"2017-05-01 00:49:00";5.873
"50";"2017-05-01 00:50:00";3.3
"51";"2017-05-01 00:51:00";3.412
"52";"2017-05-01 00:52:00";3.468
"53";"2017-05-01 00:53:00";5.929
"54";"2017-05-01 00:54:00";3.3
"55";"2017-05-01 00:55:00";6.153
"56";"2017-05-01 00:56:00";0.951
"57";"2017-05-01 00:57:00";0.839
